year,education,item,total,men person,female person
110,總計,藏匿頂替,137,1,1
110,總計,違反槍砲彈藥刀械管制條例,0,132,5
110,總計,違反就業服務法,0,0,0
110,總計,其他,0,0,0
110,不識字,總計,9,12,10
110,不識字,竊盜總計,2,4,5
110,不識字,重大竊盜,8,0,0
110,不識字,普通竊盜,0,3,5
110,不識字,汽車竊盜,1,0,0
110,不識字,機車竊盜,0,1,0
110,不識字,贓物,1,0,0
110,不識字,賭博,3,1,0
110,不識字,傷害總計,0,1,2
110,不識字,重傷害,3,0,0
110,不識字,一般傷害,2,1,2
110,不識字,詐欺背信總計,2,1,1
110,不識字,詐欺,0,0,0
110,不識字,背信,2,0,0
110,不識字,妨害自由,0,1,1
110,不識字,殺人總計,0,0,0
110,不識字,故意殺人,0,0,0
110,不識字,過失致死,0,0,0
110,不識字,駕駛過失,0,0,0
110,不識字,妨害婚姻及家庭,0,0,0
110,不識字,妨害風化,0,0,0
110,不識字,妨害性自主罪總計,0,0,0
110,不識字,強制性交,0,0,0
110,不識字,共同強制性交,0,0,0
110,不識字,對幼性交,0,0,0
110,不識字,性交猥褻,0,0,0
110,不識字,內亂,0,0,0
110,不識字,恐嚇取財總計,0,0,0
110,不識字,重大恐嚇取財,0,0,0
110,不識字,一般恐嚇取財,0,0,0
110,不識字,擄人勒贖,1,0,0
110,不識字,侵占,0,1,0
110,不識字,偽造文書印文,0,0,0
110,不識字,違反毒品危害防制條例總計,0,0,0
110,不識字,第一級毒品,0,0,0
110,不識字,第二級毒品,0,0,0
110,不識字,第三級毒品,0,0,0
110,不識字,第四級毒品,0,0,0
110,不識字,其他,0,0,0
110,不識字,毀棄損壞,0,1,0
110,不識字,妨害公務,0,0,0
110,不識字,違反著作權法,0,0,0
110,不識字,違反商標法,0,0,0
110,不識字,妨害電腦使用,0,0,0
110,不識字,強盜搶奪總計,0,0,0
110,不識字,強盜,0,0,0
110,不識字,搶奪,0,0,0
110,不識字,竊佔,0,0,0
110,不識字,偽造有價證券,0,0,0
110,不識字,妨害秩序,0,0,0
110,不識字,違反藥事法,0,0,0
110,不識字,違反國家總動員法,0,0,0
110,不識字,違反森林法,5,0,0
110,不識字,公共危險,0,3,2
110,不識字,侵害墳墓屍體,0,0,0
110,不識字,重利,0,0,0
110,不識字,妨害名譽,0,0,0
110,不識字,違反選罷法,0,0,0
110,不識字,妨害祕密,0,0,0
110,不識字,遺棄,0,0,0
110,不識字,違反貪污治罪條例,0,0,0
110,不識字,懲治走私條例,0,0,0
110,不識字,妨害兵役,0,0,0
110,不識字,偽造貨幣,0,0,0
110,不識字,偽造度量衡,0,0,0
110,不識字,偽證,0,0,0
110,不識字,誣告,0,0,0
110,不識字,湮滅證據,0,0,0
110,不識字,瀆職,0,0,0
110,不識字,脫逃,0,0,0
110,不識字,藏匿頂替,0,0,0
110,不識字,違反槍砲彈藥刀械管制條例,0,0,0
110,不識字,違反就業服務法,0,0,0
110,不識字,其他,0,0,0
110,自修,總計,0,0,0
110,自修,竊盜總計,0,0,0
110,自修,重大竊盜,0,0,0
110,自修,普通竊盜,0,0,0
110,自修,汽車竊盜,0,0,0
110,自修,機車竊盜,0,0,0
110,自修,贓物,0,0,0
110,自修,賭博,0,0,0
110,自修,傷害總計,0,0,0
110,自修,重傷害,0,0,0
110,自修,一般傷害,0,0,0
110,自修,詐欺背信總計,0,0,0
110,自修,詐欺,0,0,0
110,自修,背信,0,0,0
110,自修,妨害自由,0,0,0
110,自修,殺人總計,0,0,0
110,自修,故意殺人,0,0,0
110,自修,過失致死,0,0,0
110,自修,駕駛過失,0,0,0
110,自修,妨害婚姻及家庭,0,0,0
110,自修,妨害風化,0,0,0
110,自修,妨害性自主罪總計,0,0,0
110,自修,強制性交,0,0,0
110,自修,共同強制性交,0,0,0
110,自修,對幼性交,0,0,0
110,自修,性交猥褻,0,0,0
110,自修,內亂,0,0,0
110,自修,恐嚇取財總計,0,0,0
110,自修,重大恐嚇取財,0,0,0
110,自修,一般恐嚇取財,0,0,0
110,自修,擄人勒贖,0,0,0
110,自修,侵占,0,0,0
110,自修,偽造文書印文,0,0,0
110,自修,違反毒品危害防制條例總計,0,0,0
110,自修,第一級毒品,0,0,0
110,自修,第二級毒品,0,0,0
110,自修,第三級毒品,0,0,0
110,自修,第四級毒品,0,0,0
110,自修,其他,0,0,0
110,自修,毀棄損壞,0,0,0
110,自修,妨害公務,0,0,0
110,自修,違反著作權法,0,0,0
110,自修,違反商標法,0,0,0
110,自修,妨害電腦使用,0,0,0
110,自修,強盜搶奪總計,0,0,0
110,自修,強盜,0,0,0
110,自修,搶奪,0,0,0
110,自修,竊佔,0,0,0
110,自修,偽造有價證券,0,0,0
110,自修,妨害秩序,0,0,0
110,自修,違反藥事法,0,0,0
110,自修,違反國家總動員法,0,0,0
110,自修,違反森林法,0,0,0
110,自修,公共危險,0,0,0
110,自修,侵害墳墓屍體,0,0,0
110,自修,重利,0,0,0
110,自修,妨害名譽,0,0,0
110,自修,違反選罷法,0,0,0
110,自修,妨害祕密,0,0,0
110,自修,遺棄,0,0,0
110,自修,違反貪污治罪條例,0,0,0
110,自修,懲治走私條例,0,0,0
110,自修,妨害兵役,0,0,0
110,自修,偽造貨幣,0,0,0
110,自修,偽造度量衡,0,0,0
110,自修,偽證,0,0,0
110,自修,誣告,0,0,0
110,自修,湮滅證據,0,0,0
110,自修,瀆職,0,0,0
110,自修,脫逃,0,0,0
110,自修,藏匿頂替,0,0,0
110,自修,違反槍砲彈藥刀械管制條例,0,0,0
110,自修,違反就業服務法,0,0,0
110,自修,其他,0,0,0
110,國小,總計,101,354,124
110,國小,竊盜總計,61,67,34
110,國小,重大竊盜,89,0,0
110,國小,普通竊盜,0,55,34
110,國小,汽車竊盜,12,0,0
110,國小,機車竊盜,0,12,0
110,國小,贓物,49,0,0
110,國小,賭博,29,44,5
110,國小,傷害總計,0,20,9
110,國小,重傷害,29,0,0
110,國小,一般傷害,37,20,9
110,國小,詐欺背信總計,53,30,7
110,國小,詐欺,4,8,17
110,國小,背信,33,4,0
110,國小,妨害自由,20,26,7
110,國小,殺人總計,21,12,8
110,國小,故意殺人,0,0,0
110,國小,過失致死,20,0,0
110,國小,駕駛過失,1,12,8
110,國小,妨害婚姻及家庭,1,1,0
110,國小,妨害風化,10,1,0
110,國小,妨害性自主罪總計,10,10,0
110,國小,強制性交,0,1,0
110,國小,共同強制性交,0,0,0
110,國小,對幼性交,10,0,0
110,國小,性交猥褻,0,10,0
110,國小,內亂,0,0,0
110,國小,恐嚇取財總計,0,0,0
110,國小,重大恐嚇取財,0,0,0
110,國小,一般恐嚇取財,0,0,0
110,國小,擄人勒贖,19,0,0
110,國小,侵占,5,7,12
110,國小,偽造文書印文,43,3,2
110,國小,違反毒品危害防制條例總計,13,43,0
110,國小,第一級毒品,30,13,0
110,國小,第二級毒品,0,30,0
110,國小,第三級毒品,0,0,0
110,國小,第四級毒品,0,0,0
110,國小,其他,0,0,0
110,國小,毀棄損壞,2,15,3
110,國小,妨害公務,0,2,0
110,國小,違反著作權法,0,0,0
110,國小,違反商標法,0,0,0
110,國小,妨害電腦使用,4,0,0
110,國小,強盜搶奪總計,3,3,1
110,國小,強盜,1,0,0
110,國小,搶奪,3,1,0
110,國小,竊佔,0,2,1
110,國小,偽造有價證券,3,0,0
110,國小,妨害秩序,0,3,0
110,國小,違反藥事法,0,0,0
110,國小,違反國家總動員法,0,0,0
110,國小,違反森林法,63,0,0
110,國小,公共危險,0,51,12
110,國小,侵害墳墓屍體,0,0,0
110,國小,重利,23,0,0
110,國小,妨害名譽,0,14,9
110,國小,違反選罷法,3,0,0
110,國小,妨害祕密,0,2,1
110,國小,遺棄,0,0,0
110,國小,違反貪污治罪條例,0,0,0
110,國小,懲治走私條例,0,0,0
110,國小,妨害兵役,0,0,0
110,國小,偽造貨幣,0,0,0
110,國小,偽造度量衡,0,0,0
110,國小,偽證,2,0,0
110,國小,誣告,0,1,1
110,國小,湮滅證據,0,0,0
110,國小,瀆職,0,0,0
110,國小,脫逃,0,0,0
110,國小,藏匿頂替,1,0,0
110,國小,違反槍砲彈藥刀械管制條例,0,1,0
110,國小,違反就業服務法,0,0,0
110,國小,其他,0,0,0
110,國中,總計,401,2976,592
110,國中,竊盜總計,139,307,94
110,國中,重大竊盜,342,1,0
110,國中,普通竊盜,12,250,92
110,國中,汽車竊盜,45,12,0
110,國中,機車竊盜,2,43,2
110,國中,贓物,80,2,0
110,國中,賭博,192,69,11
110,國中,傷害總計,1,160,32
110,國中,重傷害,191,1,0
110,國中,一般傷害,172,159,32
110,國中,詐欺背信總計,234,143,29
110,國中,詐欺,3,169,67
110,國中,背信,169,3,0
110,國中,妨害自由,65,140,29
110,國中,殺人總計,70,50,15
110,國中,故意殺人,0,4,0
110,國中,過失致死,65,0,0
110,國中,駕駛過失,5,50,15
110,國中,妨害婚姻及家庭,11,4,1
110,國中,妨害風化,51,8,3
110,國中,妨害性自主罪總計,60,49,2
110,國中,強制性交,0,1,0
110,國中,共同強制性交,1,0,0
110,國中,對幼性交,50,1,0
110,國中,性交猥褻,0,48,2
110,國中,內亂,9,0,0
110,國中,恐嚇取財總計,0,6,3
110,國中,重大恐嚇取財,9,0,0
110,國中,一般恐嚇取財,0,6,3
110,國中,擄人勒贖,68,0,0
110,國中,侵占,21,46,22
110,國中,偽造文書印文,1478,15,6
110,國中,違反毒品危害防制條例總計,220,1269,209
110,國中,第一級毒品,1138,196,24
110,國中,第二級毒品,119,973,165
110,國中,第三級毒品,0,100,19
110,國中,第四級毒品,0,0,0
110,國中,其他,0,0,0
110,國中,毀棄損壞,35,38,8
110,國中,妨害公務,0,32,3
110,國中,違反著作權法,0,0,0
110,國中,違反商標法,5,0,0
110,國中,妨害電腦使用,6,3,2
110,國中,強盜搶奪總計,4,6,0
110,國中,強盜,3,5,0
110,國中,搶奪,3,3,0
110,國中,竊佔,1,3,0
110,國中,偽造有價證券,177,1,0
110,國中,妨害秩序,3,169,8
110,國中,違反藥事法,0,2,1
110,國中,違反國家總動員法,0,0,0
110,國中,違反森林法,303,0,0
110,國中,公共危險,0,275,28
110,國中,侵害墳墓屍體,1,0,0
110,國中,重利,53,1,0
110,國中,妨害名譽,0,28,25
110,國中,違反選罷法,6,0,0
110,國中,妨害祕密,1,5,1
110,國中,遺棄,0,1,0
110,國中,違反貪污治罪條例,0,0,0
110,國中,懲治走私條例,0,0,0
110,國中,妨害兵役,1,0,0
110,國中,偽造貨幣,0,1,0
110,國中,偽造度量衡,0,0,0
110,國中,偽證,4,0,0
110,國中,誣告,1,2,2
110,國中,湮滅證據,0,1,0
110,國中,瀆職,0,0,0
110,國中,脫逃,0,0,0
110,國中,藏匿頂替,23,0,0
110,國中,違反槍砲彈藥刀械管制條例,0,23,0
110,國中,違反就業服務法,0,0,0
110,國中,其他,0,0,0
110,高中(職),總計,1072,11144,2487
110,高中(職),竊盜總計,338,846,226
110,高中(職),重大竊盜,989,0,0
110,高中(職),普通竊盜,15,772,217
110,高中(職),汽車竊盜,61,14,1
110,高中(職),機車竊盜,7,56,5
110,高中(職),贓物,255,4,3
110,高中(職),賭博,887,193,62
110,高中(職),傷害總計,7,752,135
110,高中(職),重傷害,880,7,0
110,高中(職),一般傷害,826,745,135
110,高中(職),詐欺背信總計,1420,704,122
110,高中(職),詐欺,58,1204,542
110,高中(職),背信,768,48,10
110,高中(職),妨害自由,652,656,112
110,高中(職),殺人總計,666,528,124
110,高中(職),故意殺人,4,11,1
110,高中(職),過失致死,648,4,0
110,高中(職),駕駛過失,18,524,124
110,高中(職),妨害婚姻及家庭,42,12,6
110,高中(職),妨害風化,163,29,13
110,高中(職),妨害性自主罪總計,174,158,5
110,高中(職),強制性交,1,4,0
110,高中(職),共同強制性交,0,1,0
110,高中(職),對幼性交,162,0,0
110,高中(職),性交猥褻,0,157,5
110,高中(職),內亂,12,0,0
110,高中(職),恐嚇取財總計,0,11,1
110,高中(職),重大恐嚇取財,12,0,0
110,高中(職),一般恐嚇取財,1,11,1
110,高中(職),擄人勒贖,362,1,0
110,高中(職),侵占,119,268,94
110,高中(職),偽造文書印文,4047,90,29
110,高中(職),違反毒品危害防制條例總計,566,3460,587
110,高中(職),第一級毒品,3043,486,80
110,高中(職),第二級毒品,435,2582,461
110,高中(職),第三級毒品,1,389,46
110,高中(職),第四級毒品,0,1,0
110,高中(職),其他,0,0,0
110,高中(職),毀棄損壞,141,266,44
110,高中(職),妨害公務,26,126,15
110,高中(職),違反著作權法,6,17,9
110,高中(職),違反商標法,49,4,2
110,高中(職),妨害電腦使用,36,37,12
110,高中(職),強盜搶奪總計,27,33,3
110,高中(職),強盜,9,19,1
110,高中(職),搶奪,27,9,0
110,高中(職),竊佔,0,24,3
110,高中(職),偽造有價證券,209,0,0
110,高中(職),妨害秩序,10,195,14
110,高中(職),違反藥事法,0,8,2
110,高中(職),違反國家總動員法,0,0,0
110,高中(職),違反森林法,1277,0,0
110,高中(職),公共危險,1,1146,131
110,高中(職),侵害墳墓屍體,18,1,0
110,高中(職),重利,457,17,1
110,高中(職),妨害名譽,1,305,152
110,高中(職),違反選罷法,34,0,1
110,高中(職),妨害祕密,10,28,6
110,高中(職),遺棄,0,6,4
110,高中(職),違反貪污治罪條例,1,0,0
110,高中(職),懲治走私條例,0,0,1
110,高中(職),妨害兵役,4,0,0
110,高中(職),偽造貨幣,0,3,1
110,高中(職),偽造度量衡,0,0,0
110,高中(職),偽證,37,0,0
110,高中(職),誣告,0,22,15
110,高中(職),湮滅證據,0,0,0
110,高中(職),瀆職,0,0,0
110,高中(職),脫逃,2,0,0
110,高中(職),藏匿頂替,99,1,1
110,高中(職),違反槍砲彈藥刀械管制條例,0,94,5
110,高中(職),違反就業服務法,0,0,0
110,高中(職),其他,0,0,0
110,大專,總計,99,1871,612
110,大專,竊盜總計,35,71,28
110,大專,重大竊盜,96,0,0
110,大專,普通竊盜,0,68,28
110,大專,汽車竊盜,3,0,0
110,大專,機車竊盜,0,3,0
110,大專,贓物,32,0,0
110,大專,賭博,164,26,6
110,大專,傷害總計,3,117,47
110,大專,重傷害,161,1,2
110,大專,一般傷害,181,116,45
110,大專,詐欺背信總計,400,137,44
110,大專,詐欺,23,239,145
110,大專,背信,158,20,3
110,大專,妨害自由,242,117,41
110,大專,殺人總計,242,173,69
110,大專,故意殺人,5,0,0
110,大專,過失致死,237,1,4
110,大專,駕駛過失,5,172,65
110,大專,妨害婚姻及家庭,9,4,1
110,大專,妨害風化,74,7,2
110,大專,妨害性自主罪總計,77,72,2
110,大專,強制性交,1,2,0
110,大專,共同強制性交,1,1,0
110,大專,對幼性交,72,1,0
110,大專,性交猥褻,0,70,2
110,大專,內亂,4,0,0
110,大專,恐嚇取財總計,0,3,1
110,大專,重大恐嚇取財,4,0,0
110,大專,一般恐嚇取財,0,3,1
110,大專,擄人勒贖,67,0,0
110,大專,侵占,55,46,21
110,大專,偽造文書印文,344,30,25
110,大專,違反毒品危害防制條例總計,30,300,44
110,大專,第一級毒品,272,23,7
110,大專,第二級毒品,40,240,32
110,大專,第三級毒品,2,35,5
110,大專,第四級毒品,0,2,0
110,大專,其他,0,0,0
110,大專,毀棄損壞,19,37,9
110,大專,妨害公務,26,14,5
110,大專,違反著作權法,1,18,8
110,大專,違反商標法,47,0,1
110,大專,妨害電腦使用,7,34,13
110,大專,強盜搶奪總計,5,6,1
110,大專,強盜,2,4,0
110,大專,搶奪,5,2,0
110,大專,竊佔,0,4,1
110,大專,偽造有價證券,23,0,0
110,大專,妨害秩序,4,21,2
110,大專,違反藥事法,0,4,0
110,大專,違反國家總動員法,0,0,0
110,大專,違反森林法,270,0,0
110,大專,公共危險,0,239,31
110,大專,侵害墳墓屍體,2,0,0
110,大專,重利,208,2,0
110,大專,妨害名譽,0,139,69
110,大專,違反選罷法,30,0,0
110,大專,妨害祕密,1,28,2
110,大專,遺棄,1,0,1
110,大專,違反貪污治罪條例,1,1,0
110,大專,懲治走私條例,0,0,1
110,大專,妨害兵役,0,0,0
110,大專,偽造貨幣,0,0,0
110,大專,偽造度量衡,1,0,0
110,大專,偽證,5,1,0
110,大專,誣告,0,1,4
110,大專,湮滅證據,1,0,0
110,大專,瀆職,0,1,0
110,大專,脫逃,0,0,0
110,大專,藏匿頂替,13,0,0
110,大專,違反槍砲彈藥刀械管制條例,0,13,0
110,大專,違反就業服務法,0,0,0
110,大專,其他,0,0,0
110,研究所,總計,0,23,9
110,研究所,竊盜總計,1,0,0
110,研究所,重大竊盜,0,0,0
110,研究所,普通竊盜,0,0,0
110,研究所,汽車竊盜,0,0,0
110,研究所,機車竊盜,0,0,0
110,研究所,贓物,1,0,0
110,研究所,賭博,2,1,0
110,研究所,傷害總計,0,2,0
110,研究所,重傷害,2,0,0
110,研究所,一般傷害,2,2,0
110,研究所,詐欺背信總計,2,1,1
110,研究所,詐欺,0,1,4
110,研究所,背信,2,0,0
110,研究所,妨害自由,0,1,1
110,研究所,殺人總計,0,0,0
110,研究所,故意殺人,0,0,0
110,研究所,過失致死,0,0,0
110,研究所,駕駛過失,0,0,0
110,研究所,妨害婚姻及家庭,0,0,0
110,研究所,妨害風化,6,0,0
110,研究所,妨害性自主罪總計,6,6,0
110,研究所,強制性交,0,0,0
110,研究所,共同強制性交,0,0,0
110,研究所,對幼性交,6,0,0
110,研究所,性交猥褻,0,6,0
110,研究所,內亂,0,0,0
110,研究所,恐嚇取財總計,0,0,0
110,研究所,重大恐嚇取財,0,0,0
110,研究所,一般恐嚇取財,0,0,0
110,研究所,擄人勒贖,1,0,0
110,研究所,侵占,1,1,0
110,研究所,偽造文書印文,3,0,1
110,研究所,違反毒品危害防制條例總計,0,2,1
110,研究所,第一級毒品,3,0,0
110,研究所,第二級毒品,0,2,1
110,研究所,第三級毒品,0,0,0
110,研究所,第四級毒品,0,0,0
110,研究所,其他,0,0,0
110,研究所,毀棄損壞,2,1,0
110,研究所,妨害公務,0,2,0
110,研究所,違反著作權法,0,0,0
110,研究所,違反商標法,0,0,0
110,研究所,妨害電腦使用,1,0,0
110,研究所,強盜搶奪總計,1,1,0
110,研究所,強盜,0,0,0
110,研究所,搶奪,1,0,0
110,研究所,竊佔,0,1,0
110,研究所,偽造有價證券,0,0,0
110,研究所,妨害秩序,0,0,0
110,研究所,違反藥事法,0,0,0
110,研究所,違反國家總動員法,0,0,0
110,研究所,違反森林法,1,0,0
110,研究所,公共危險,0,1,0
110,研究所,侵害墳墓屍體,0,0,0
110,研究所,重利,3,0,0
110,研究所,妨害名譽,0,2,1
110,研究所,違反選罷法,0,0,0
110,研究所,妨害祕密,0,0,0
110,研究所,遺棄,0,0,0
110,研究所,違反貪污治罪條例,0,0,0
110,研究所,懲治走私條例,0,0,0
110,研究所,妨害兵役,0,0,0
110,研究所,偽造貨幣,0,0,0
110,研究所,偽造度量衡,0,0,0
110,研究所,偽證,0,0,0
110,研究所,誣告,0,0,0
110,研究所,湮滅證據,0,0,0
110,研究所,瀆職,0,0,0
110,研究所,脫逃,0,0,0
110,研究所,藏匿頂替,0,0,0
110,研究所,違反槍砲彈藥刀械管制條例,0,0,0
110,研究所,違反就業服務法,0,0,0
110,研究所,其他,0,0,0
110,其他(含不詳),總計,180,141,39
110,其他(含不詳),竊盜總計,13,10,3
110,其他(含不詳),重大竊盜,0,0,0
110,其他(含不詳),普通竊盜,11,8,3
110,其他(含不詳),汽車竊盜,0,0,0
110,其他(含不詳),機車竊盜,2,2,0
110,其他(含不詳),贓物,0,0,0
110,其他(含不詳),賭博,1,0,1
110,其他(含不詳),傷害總計,18,14,4
110,其他(含不詳),重傷害,0,0,0
110,其他(含不詳),一般傷害,18,14,4
110,其他(含不詳),詐欺背信總計,41,24,17
110,其他(含不詳),詐欺,40,23,17
110,其他(含不詳),背信,1,1,0
110,其他(含不詳),妨害自由,15,15,0
110,其他(含不詳),殺人總計,0,0,0
110,其他(含不詳),故意殺人,0,0,0
110,其他(含不詳),過失致死,0,0,0
110,其他(含不詳),駕駛過失,0,0,0
110,其他(含不詳),妨害婚姻及家庭,0,0,0
110,其他(含不詳),妨害風化,0,0,0
110,其他(含不詳),妨害性自主罪總計,5,5,0
110,其他(含不詳),強制性交,0,0,0
110,其他(含不詳),共同強制性交,0,0,0
110,其他(含不詳),對幼性交,0,0,0
110,其他(含不詳),性交猥褻,5,5,0
110,其他(含不詳),內亂,0,0,0
110,其他(含不詳),恐嚇取財總計,0,0,0
110,其他(含不詳),重大恐嚇取財,0,0,0
110,其他(含不詳),一般恐嚇取財,0,0,0
110,其他(含不詳),擄人勒贖,0,0,0
110,其他(含不詳),侵占,11,7,4
110,其他(含不詳),偽造文書印文,1,1,0
110,其他(含不詳),違反毒品危害防制條例總計,30,27,3
110,其他(含不詳),第一級毒品,5,5,0
110,其他(含不詳),第二級毒品,21,18,3
110,其他(含不詳),第三級毒品,3,3,0
110,其他(含不詳),第四級毒品,0,0,0
110,其他(含不詳),其他,1,1,0
